index,filename,function_name,smell,name_smell,message
3,F:\projects\deepmindopen_spiel\open_spiel\python\algorithms\losses\rl_losses_test.py,test_batch_rpg_loss_with_entropy_cost,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
4,F:\projects\deepmindopen_spiel\open_spiel\python\algorithms\losses\rl_losses_test.py,test_batch_a2c_loss_with_entropy_cost,4,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
5,F:\projects\deepmindopen_spiel\open_spiel\python\examples\benchmark_games.py,main,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
0,F:\projects\deepmindsonnet\sonnet\src\batch_norm.py,_initialize,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
1,F:\projects\deepmindsonnet\sonnet\src\initializers_test.py,testConstantInvalidValue,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
2,F:\projects\deepmindsonnet\sonnet\src\linear_test.py,testParametersCreatedOnce,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
3,F:\projects\deepmindsonnet\sonnet\src\linear_test.py,testBiasZeroInitialized,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
4,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testSimple,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
5,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testSimple,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
6,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testInitialize,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
7,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testReset,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
8,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testReset,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
9,F:\projects\deepmindsonnet\sonnet\src\metrics_test.py,testInitialize,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
10,F:\projects\deepmindsonnet\sonnet\src\mixed_precision_test.py,test_float16_mode_tensor_eligible_class,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
11,F:\projects\deepmindsonnet\sonnet\src\utils_test.py,test_copies_shape,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
12,F:\projects\deepmindsonnet\sonnet\src\conformance\function_test.py,test_optimizer_dense,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
13,F:\projects\deepmindsonnet\sonnet\src\conformance\function_test.py,test_optimizer_sparse,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
14,F:\projects\deepmindsonnet\sonnet\src\optimizers\adam_test.py,testDense,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
15,F:\projects\deepmindsonnet\sonnet\src\optimizers\adam_test.py,testSparse,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
16,F:\projects\deepmindsonnet\sonnet\src\optimizers\adam_test.py,testVariableHyperParams,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
17,F:\projects\deepmindsonnet\sonnet\src\optimizers\adam_test.py,testHyperParamDTypeConversion,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
18,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testDense,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
19,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testDenseNesterov,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
20,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testSparse,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
21,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testSparseNesterov,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
22,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testVariableHyperParams,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
23,F:\projects\deepmindsonnet\sonnet\src\optimizers\momentum_test.py,testHyperParamDTypeConversion,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
24,F:\projects\deepmindsonnet\sonnet\src\optimizers\optimizer_tests.py,testDifferentLengthUpdatesParams,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
25,F:\projects\deepmindsonnet\sonnet\src\optimizers\optimizer_tests.py,testInconsistentDTypes,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
26,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testDense,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
27,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testDenseCentered,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
28,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testSparse,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
29,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testSparseCentered,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
30,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testVariableHyperParams,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
31,F:\projects\deepmindsonnet\sonnet\src\optimizers\rmsprop_test.py,testHyperParamDTypeConversion,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
32,F:\projects\deepmindsonnet\sonnet\src\optimizers\sgd_test.py,testDense,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
33,F:\projects\deepmindsonnet\sonnet\src\optimizers\sgd_test.py,testSparse,6,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
